source_id,immortal_status,immortal_category,character_key,display_name,is_maiar_muddler,honorary_immortal,evidence_kind,source_order,review_status,notes
2026_06_16_current_immortals,current,Maiar,Ciltor,Ciltor,no,no,listed_current_immortal,30,candidate,
2026_06_16_current_immortals,current,Maiar,Dawnborn,Dawnborn,no,no,listed_current_immortal,31,candidate,
2026_06_16_current_immortals,current,Maiar,Drugo,Drugo,no,no,listed_current_immortal,32,candidate,
2026_06_16_current_immortals,current,Maiar,Ellessar,Ellessar,yes,no,listed_current_immortal,33,candidate,
2026_06_16_current_immortals,current,Maiar,Finwë,Finwë,no,no,listed_current_immortal,34,candidate,
2026_06_16_current_immortals,current,Maiar,Gamór,Gamór,yes,no,listed_current_immortal,35,candidate,
2026_06_16_current_immortals,current,Maiar,Graven,Graven,yes,no,listed_current_immortal,36,candidate,
2026_06_16_current_immortals,current,Maiar,Intense,Intense,no,no,listed_current_immortal,37,candidate,
2026_06_16_current_immortals,current,Maiar,Jab,Jab,no,no,listed_current_immortal,38,candidate,
2026_06_16_current_immortals,current,Maiar,Katje,Katje,no,no,listed_current_immortal,39,candidate,
2026_06_16_current_immortals,current,Maiar,Llywarch,Llywarch,no,no,listed_current_immortal,40,candidate,
2026_06_16_current_immortals,current,Maiar,Rana,Rana,yes,no,listed_current_immortal,41,candidate,
2026_06_16_current_immortals,current,Maiar,Rómendacil,Rómendacil,yes,no,listed_current_immortal,42,candidate,
2026_06_16_current_immortals,current,Maiar,Ryalnos,Ryalnos,no,no,listed_current_immortal,43,candidate,
2026_06_16_current_immortals,current,Maiar,Sabadon,Sabadon,no,no,listed_current_immortal,44,candidate,
2026_06_16_current_immortals,current,Maiar,Sarinda,Sarinda,no,no,listed_current_immortal,45,candidate,
2026_06_16_current_immortals,current,Maiar,Silvos,Silvos,no,no,listed_current_immortal,46,candidate,
2026_06_16_current_immortals,current,Maiar,Viil,Viil,yes,no,listed_current_immortal,47,candidate,
2026_06_16_current_immortals,current,Maiar,Xellia,Xellia,no,no,listed_current_immortal,48,candidate,
2026_06_16_current_immortals,current,Maiar,Zathras,Zathras,no,no,listed_current_immortal,49,candidate,
2026_06_16_current_immortals,current,Maiar,Björn,Björn,no,no,listed_current_immortal,50,candidate,
2026_06_16_current_immortals,current,Maiar,Cuantar,Cuantar,no,no,listed_current_immortal,51,candidate,
2026_06_16_current_immortals,current,Maiar,Imatin,Imatin,no,no,listed_current_immortal,52,candidate,
2026_06_16_current_immortals,current,Maiar,Lamia,Lamia,no,no,listed_current_immortal,53,candidate,
2026_06_16_current_immortals,current,Maiar,Oisín,Oisín,no,no,listed_current_immortal,54,candidate,
2026_06_16_current_immortals,current,Maiar,Raid,Raid,no,no,listed_current_immortal,55,candidate,
2026_06_16_current_immortals,current,Maiar,Anólad,Anólad,no,no,listed_current_immortal,56,candidate,
2026_06_16_current_immortals,current,Maiar,Apalonia,Apalonia,no,no,listed_current_immortal,57,candidate,
2026_06_16_current_immortals,current,Maiar,Barinak,Barinak,no,no,listed_current_immortal,58,candidate,
2026_06_16_current_immortals,current,Maiar,Belegurthruin,Belegurthruin,no,no,listed_current_immortal,59,candidate,
2026_06_16_current_immortals,current,Maiar,Berend,Berend,no,no,listed_current_immortal,60,candidate,
2026_06_16_current_immortals,current,Maiar,Bladorfat,Bladorfat,no,no,listed_current_immortal,61,candidate,
2026_06_16_current_immortals,current,Maiar,Ciara,Ciara,no,no,listed_current_immortal,62,candidate,
2026_06_16_current_immortals,current,Maiar,Durmegil,Durmegil,no,no,listed_current_immortal,63,candidate,
2026_06_16_current_immortals,current,Maiar,Éldrôk,Éldrôk,no,no,listed_current_immortal,64,candidate,
2026_06_16_current_immortals,current,Maiar,Elemmakil,Elemmakil,no,no,listed_current_immortal,65,candidate,
2026_06_16_current_immortals,current,Maiar,Endo,Endo,no,no,listed_current_immortal,66,candidate,
2026_06_16_current_immortals,current,Maiar,Ennui,Ennui,no,no,listed_current_immortal,67,candidate,
2026_06_16_current_immortals,current,Maiar,Eoras,Eoras,no,no,listed_current_immortal,68,candidate,
2026_06_16_current_immortals,current,Maiar,Erekosë,Erekosë,no,no,listed_current_immortal,69,candidate,
2026_06_16_current_immortals,current,Maiar,Evandaar,Evandaar,no,no,listed_current_immortal,70,candidate,
2026_06_16_current_immortals,current,Maiar,Gothûrzaz,Gothûrzaz,no,no,listed_current_immortal,71,candidate,
2026_06_16_current_immortals,current,Maiar,Hanne,Hanne,no,no,listed_current_immortal,72,candidate,
2026_06_16_current_immortals,current,Maiar,Helluin,Helluin,no,no,listed_current_immortal,73,candidate,
2026_06_16_current_immortals,current,Maiar,Hobit,Hobit,no,no,listed_current_immortal,74,candidate,
2026_06_16_current_immortals,current,Maiar,Hoosier,Hoosier,no,no,listed_current_immortal,75,candidate,
2026_06_16_current_immortals,current,Maiar,Isillómë,Isillómë,no,no,listed_current_immortal,76,candidate,
2026_06_16_current_immortals,current,Maiar,Izual,Izual,no,no,listed_current_immortal,77,candidate,
2026_06_16_current_immortals,current,Maiar,Jerusha,Jerusha,no,no,listed_current_immortal,78,candidate,
2026_06_16_current_immortals,current,Maiar,Kenzu,Kenzu,no,no,listed_current_immortal,79,candidate,
2026_06_16_current_immortals,current,Maiar,Kuzdhin,Kuzdhin,no,no,listed_current_immortal,80,candidate,
2026_06_16_current_immortals,current,Maiar,Kyrill,Kyrill,no,no,listed_current_immortal,81,candidate,
2026_06_16_current_immortals,current,Maiar,Lehto,Lehto,no,no,listed_current_immortal,82,candidate,
2026_06_16_current_immortals,current,Maiar,Lómë,Lómë,no,no,listed_current_immortal,83,candidate,
2026_06_16_current_immortals,current,Maiar,Marte,Marte,no,no,listed_current_immortal,84,candidate,
2026_06_16_current_immortals,current,Maiar,Octavia,Octavia,no,no,listed_current_immortal,85,candidate,
2026_06_16_current_immortals,current,Maiar,Omega,Omega,no,no,listed_current_immortal,86,candidate,
2026_06_16_current_immortals,current,Maiar,Porien,Porien,no,no,listed_current_immortal,87,candidate,
2026_06_16_current_immortals,current,Maiar,Qwait,Qwait,no,no,listed_current_immortal,88,candidate,
2026_06_16_current_immortals,current,Maiar,Rato,Rato,no,no,listed_current_immortal,89,candidate,
2026_06_16_current_immortals,current,Maiar,Rindell,Rindell,no,no,listed_current_immortal,90,candidate,
2026_06_16_current_immortals,current,Maiar,Saeth,Saeth,no,no,listed_current_immortal,91,candidate,
2026_06_16_current_immortals,current,Maiar,Scio,Scio,no,no,listed_current_immortal,92,candidate,
2026_06_16_current_immortals,current,Maiar,Shaalak,Shaalak,no,no,listed_current_immortal,93,candidate,
2026_06_16_current_immortals,current,Maiar,Snowdrop,Snowdrop,no,no,listed_current_immortal,94,candidate,
2026_06_16_current_immortals,current,Maiar,Squiffy,Squiffy,no,no,listed_current_immortal,95,candidate,
2026_06_16_current_immortals,current,Maiar,Stukk,Stukk,no,no,listed_current_immortal,96,candidate,
2026_06_16_current_immortals,current,Maiar,Tabris,Tabris,no,no,listed_current_immortal,97,candidate,
2026_06_16_current_immortals,current,Maiar,Tamar,Tamar,no,no,listed_current_immortal,98,candidate,
2026_06_16_current_immortals,current,Maiar,Tavares,Tavares,no,no,listed_current_immortal,99,candidate,
2026_06_16_current_immortals,current,Maiar,Tempuntekijä,Tempuntekijä,no,no,listed_current_immortal,100,candidate,
2026_06_16_current_immortals,current,Maiar,Thoirin,Thoirin,no,no,listed_current_immortal,101,candidate,
2026_06_16_current_immortals,current,Maiar,Tilwe,Tilwe,no,no,listed_current_immortal,102,candidate,
2026_06_16_current_immortals,current,Maiar,Toby,Toby,no,no,listed_current_immortal,103,candidate,
2026_06_16_current_immortals,current,Maiar,Võlur,Võlur,no,no,listed_current_immortal,104,candidate,
